,Drug_ID,Protein_ID,label
18577,DB01357,O95831,0
18578,DB05266,P68400,0
18579,DB02027,Q96T66,0
18580,P51178,P00742,0
18581,DB01520,DB04985,0
18582,DB08097,DB01760,0
18583,DB03127,Q6VVX0,0
18584,DB03494,DB00596,0
18585,DB07310,Q92947,0
18586,DB00729,DB08794,0
18587,DB01922,P26639,0
18588,P47872,P19883,0
18589,DB08295,P30519,0
18590,DB06829,DB03747,0
18591,DB01099,P10176,0
18592,DB08062,DB00714,0
18593,Q9NY59,DB07322,0
18594,DB04336,Q9NWZ5,0
18595,O95237,DB06738,0
18596,P00734,DB08476,0
18597,DB05199,DB02527,0
18598,DB00557,Q8IWL2,0
18599,DB08397,DB06711,0
18600,DB05471,P55789,0
18601,DB00293,P20472,0
18602,DB01406,P16473,0
18603,P20309,P01008,0
18604,DB08916,DB09030,0
18605,P40939,O60894,0
18606,DB03396,DB03354,0
18607,DB08745,P47895,0
18608,DB00227,DB03483,0
18609,Q02252,DB09291,0
18610,DB06730,DB00302,0
18611,Q9UBX1,DB00459,0
18612,O00182,DB07471,0
18613,P15153,DB00463,0
18614,DB07622,P10826,0
18615,DB03932,DB04195,0
18616,P23381,DB04009,0
18617,DB00870,DB00675,0
18618,O14764,DB02796,0
18619,P45452,DB07146,0
18620,DB00054,P42768,0
18621,DB00285,DB01240,0
18622,DB09048,P50281,0
18623,Q00975,P54278,0
18624,P02585,Q9NS18,0
18625,DB00497,Q5T4S7,0
18626,DB00816,DB03907,0
18627,DB00009,DB05382,0
18628,DB05316,DB01128,0
18629,DB08128,Q99735,0
18630,DB00549,DB08163,0
18631,DB08164,DB08497,0
18632,DB08283,DB02420,0
18633,DB06867,DB06733,0
18634,DB05092,DB07876,0
18635,P00325,DB04985,0
18636,DB03984,DB02035,0
18637,DB03727,DB01142,0
18638,DB00668,Q16654,0
18639,DB00856,DB07970,0
18640,DB08382,DB04327,0
18641,Q16270,DB02217,0
18642,DB04374,DB00387,0
18643,DB06151,DB05505,0
18644,DB01198,Q9GZR5,0
18645,DB01870,DB03769,0
18646,DB01100,DB08391,0
18647,DB08590,DB08026,0
18648,DB00175,P16220,0
18649,P42336,P13995,0
18650,DB06366,DB03216,0
18651,DB03298,DB07710,0
18652,DB03504,DB00665,0
18653,Q6NUS8,DB03194,0
18654,DB06831,DB01902,0
18655,DB02833,DB04129,0
18656,DB07559,DB07741,0
18657,P20648,Q96GD3,0
18658,DB03981,DB07739,0
18659,P54750,DB00154,0
18660,P11362,DB03130,0
18661,DB07804,DB04800,0
18662,P55017,Q16698,0
18663,P14854,P18031,0
18664,DB08409,DB05309,0
18665,DB04525,DB04794,0
18666,DB06186,DB00937,0
18667,P07949,P23458,0
18668,Q03405,P48735,0
18669,DB02643,DB01561,0
18670,DB03904,Q9Y619,0
18671,Q969S8,Q5NUL3,0
18672,P35080,DB00889,0
18673,DB04689,DB00243,0
18674,DB04767,DB07095,0
18675,DB05712,DB06911,0
18676,P23975,P00439,0
18677,DB03453,P43490,0
18678,DB03484,DB01599,0
18679,P25789,DB08815,0
18680,DB03147,DB01203,0
18681,DB02652,DB00927,0
18682,DB01091,DB04858,0
18683,DB08868,DB02866,0
18684,DB08655,DB00752,0
18685,DB06820,DB07964,0
18686,DB09272,Q16850,0
18687,DB07067,Q15825,0
18688,DB02405,DB09046,0
18689,DB07609,DB02010,0
18690,O95622,DB04865,0
18691,DB00656,P40306,0
18692,DB07549,DB02994,0
18693,P27144,Q9NSD9,0
18694,DB07119,P41250,0
18695,DB01160,P01583,0
18696,P05108,DB06148,0
18697,DB08097,DB00016,0
18698,DB05115,DB01393,0
18699,DB03465,DB04970,0
18700,DB03963,DB07467,0
18701,DB08363,P16219,0
18702,DB00656,DB03288,0
18703,DB00977,P28566,0
18704,DB00607,DB07431,0
18705,DB07512,DB00838,0
18706,P49619,DB03850,0
18707,DB06833,DB08010,0
18708,P18509,DB01260,0
18709,P35610,P30613,0
18710,DB05023,DB02633,0
18711,O00329,DB00670,0
18712,Q92993,Q9NZK7,0
18713,DB00642,P07359,0
18714,DB04915,DB06791,0
18715,DB04828,DB06207,0
18716,DB00377,DB04763,0
18717,DB00212,P12259,0
18718,DB06866,DB00155,0
18719,P46439,DB05472,0
18720,P51570,DB01905,0
18721,DB04387,DB08400,0
18722,DB07205,Q9H1K4,0
18723,DB00001,DB00977,0
18724,DB00958,DB00493,0
18725,DB00128,DB07653,0
18726,DB07330,DB00956,0
18727,DB01210,DB01033,0
18728,DB02311,DB06923,0
18729,DB08123,Q9BQB6,0
18730,O75900,P15336,0
18731,DB01129,DB04125,0
18732,DB07213,Q8TD30,0
18733,DB06716,P34969,0
18734,DB00142,DB02028,0
18735,DB08222,DB07049,0
18736,P49368,DB00990,0
18737,P31939,Q92753,0
18738,P11177,DB09039,0
18739,DB01130,P61586,0
18740,Q9H3S4,DB07913,0
18741,DB02141,DB08641,0
18742,DB01972,DB02994,0
18743,P43235,P13995,0
18744,DB08560,O60894,0
18745,P51172,DB04409,0
18746,DB01024,P21695,0
18747,P14210,DB01392,0
18748,P01106,P02818,0
18749,DB02007,P31040,0
18750,DB07740,DB08180,0
18751,DB03575,DB06738,0
18752,Q9NZV8,P28072,0
18753,DB04008,DB07785,0
18754,DB03021,P80188,0
18755,DB01273,O15392,0
18756,DB06681,DB07619,0
18757,DB04776,DB03182,0
18758,DB03283,Q13427,0
18759,DB01006,DB03501,0
18760,Q8NER1,P48775,0
18761,DB01955,DB02071,0
18762,O14594,P51843,0
18763,Q9NYQ3,DB00499,0
18764,DB08305,DB07895,0
18765,DB08244,Q9NSE4,0
18766,Q05932,DB02112,0
18767,DB07628,P45844,0
18768,DB08493,Q9HAN9,0
18769,DB09559,DB04014,0
18770,P43088,DB02830,0
18771,DB00894,DB00876,0
18772,P23109,Q14573,0
18773,DB07882,DB07217,0
18774,DB05240,DB03703,0
18775,P50440,DB01805,0
18776,P29597,DB08908,0
18777,P09237,DB03137,0
18778,DB06042,P35222,0
18779,P31639,DB06290,0
18780,DB06833,DB09242,0
18781,DB08659,Q9NY59,0
18782,Q969G6,P34897,0
18783,DB07313,DB03557,0
18784,P21926,Q9Y478,0
18785,P09417,DB05760,0
18786,DB02929,DB06701,0
18787,Q9Y4U1,P43119,0
18788,DB03722,DB06929,0
18789,DB01028,P26447,0
18790,DB06940,DB05482,0
18791,O14936,P48775,0
18792,DB08015,P10696,0
18793,DB04365,DB04270,0
18794,DB00152,DB05147,0
18795,DB07156,DB04920,0
18796,P31639,DB05235,0
18797,P25788,DB08399,0
18798,DB02871,P41145,0
18799,O95838,DB07454,0
18800,Q9Y663,P17735,0
18801,DB00820,P48728,0
18802,O14841,DB05290,0
18803,P54284,DB04153,0
18804,DB03595,P14621,0
18805,DB00721,DB03924,0
18806,P07237,DB00579,0
18807,O75715,DB07719,0
18808,P48029,P13945,0
18809,DB00758,DB02758,0
18810,P11766,DB01031,0
18811,DB08362,P11717,0
18812,DB07741,DB03701,0
18813,Q9HB55,DB01977,0
18814,DB00185,Q9Y5Y9,0
18815,DB05290,DB05152,0
18816,DB04841,DB06733,0
18817,P36896,DB01580,0
18818,DB00426,DB06678,0
18819,DB04924,DB00409,0
18820,P11678,DB00937,0
18821,DB02758,Q96RJ0,0
18822,DB04454,DB01056,0
18823,Q99661,DB05915,0
18824,DB04678,Q16772,0
18825,Q9UHI5,DB00778,0
18826,Q494W8,O15379,0
18827,Q6NUM9,DB08614,0
18828,DB01306,DB00745,0
18829,P61587,DB07167,0
18830,DB03626,Q9UM73,0
18831,DB02569,DB01127,0
18832,DB07991,DB03702,0
18833,DB00263,Q9UBM7,0
18834,DB07088,DB02825,0
18835,DB06210,DB04562,0
18836,DB01132,DB00533,0
18837,DB00313,DB08894,0
18838,DB06096,DB01074,0
18839,DB00122,P08620,0
18840,P30043,DB00094,0
18841,DB00118,DB08932,0
18842,DB00174,DB03214,0
18843,DB05381,DB01133,0
18844,Q02221,DB07643,0
18845,DB07912,DB03005,0
18846,Q7L5Y9,DB05482,0
18847,Q06432,P36897,0
18848,DB08828,DB01399,0
18849,P15289,DB07113,0
18850,DB00572,P32320,0
18851,P04632,DB02825,0
18852,Q9NR82,DB00286,0
18853,P02763,DB00472,0
18854,DB00851,DB08533,0
18855,DB03253,P08319,0
18856,DB00907,Q96EN8,0
18857,DB08397,DB00363,0
18858,DB05679,DB03902,0
18859,DB00650,DB00376,0
18860,P31327,Q05932,0
18861,P40429,DB00275,0
18862,DB07656,DB04917,0
18863,DB07117,P62826,0
18864,DB07421,DB00890,0
18865,DB00778,DB02014,0
18866,DB05210,Q01082,0
18867,DB02386,DB08147,0
18868,DB08114,P51511,0
18869,DB06861,DB01407,0
18870,DB00907,P10827,0
18871,DB01325,DB00800,0
18872,O43293,P11226,0
18873,DB07244,DB02183,0
18874,DB07347,Q6UWM7,0
18875,DB03714,DB07816,0
18876,DB01373,DB08059,0
18877,P05362,Q99661,0
18878,Q96KG9,DB06876,0
18879,Q06187,DB05413,0
18880,DB00283,DB02424,0
18881,O75911,P35568,0
18882,DB07750,DB00104,0
18883,DB08813,DB01375,0
18884,DB04295,DB00179,0
18885,DB05259,Q9NSD9,0
18886,DB05213,O75380,0
18887,DB01614,DB07508,0
18888,Q96I15,P20711,0
18889,DB00025,DB09038,0
18890,DB04837,Q13555,0
18891,DB07030,DB08654,0
18892,DB04775,Q8WUI4,0
18893,P08254,DB02557,0
18894,Q8IWL2,DB01748,0
18895,Q13085,DB00431,0
18896,P09455,Q9Y3D2,0
18897,Q96Q83,DB00186,0
18898,DB08661,DB00445,0
18899,Q9UHC9,DB04676,0
18900,DB04322,Q8WUI4,0
18901,DB00895,P05305,0
18902,P04406,Q9BZV3,0
18903,Q6IA69,DB07579,0
18904,DB00952,P02689,0
18905,P23919,DB06837,0
18906,DB00173,DB04721,0
18907,Q16881,DB03026,0
18908,DB07897,DB00773,0
18909,P50750,DB04478,0
18910,DB01551,O95237,0
18911,DB09036,O43451,0
18912,DB06848,DB00945,0
18913,DB02432,DB04622,0
18914,DB02281,DB01359,0
18915,DB08374,Q9Y2U5,0
18916,DB03486,DB01022,0
18917,DB02082,DB00696,0
18918,DB00293,DB00653,0
18919,Q9UBX3,DB00620,0
18920,DB03277,P14061,0
18921,DB07159,Q6PKH6,0
18922,DB07559,DB00856,0
18923,P14324,O00187,0
18924,DB04356,Q8IVS2,0
18925,DB00108,DB00873,0
18926,P01892,DB04466,0
18927,DB03127,DB07606,0
18928,DB07837,DB00449,0
18929,P41252,P31644,0
18930,DB00116,O14842,0
18931,DB07457,DB00067,0
18932,P29460,DB00449,0
18933,DB04832,P62491,0
18934,DB04818,DB06212,0
18935,DB03270,P35354,0
18936,DB08387,DB08370,0
18937,P08700,DB01116,0
18938,DB02929,DB04186,0
18939,DB04614,DB00300,0
18940,DB08118,DB06813,0
18941,DB08360,DB07788,0
18942,P61769,DB05466,0
18943,P24347,P98194,0
18944,DB07368,Q13370,0
18945,P23469,Q9Y2D0,0
18946,DB00589,DB00294,0
18947,Q9UNI1,P60981,0
18948,DB03611,P01625,0
18949,P23258,DB00494,0
18950,P28161,P28472,0
18951,DB00578,DB02046,0
18952,DB08454,DB02004,0
18953,P05787,DB00835,0
18954,P15085,DB05314,0
18955,DB02950,DB07448,0
18956,DB00857,DB00055,0
18957,DB08437,Q92830,0
18958,P09848,P11509,0
18959,P04053,DB02491,0
18960,DB04856,DB01871,0
18961,P30793,DB02924,0
18962,Q14123,DB02175,0
18963,P69905,DB01197,0
18964,DB07637,#Drug,0
18965,DB06800,P52209,0
18966,DB08538,DB04910,0
18967,DB06061,P16410,0
18968,DB00961,DB06850,0
18969,DB01990,DB05435,0
18970,DB00857,DB02288,0
18971,P41235,Q16836,0
18972,DB03020,DB04534,0
18973,DB06709,DB06846,0
18974,P61457,Q9UM73,0
18975,DB03593,DB08641,0
18976,DB01012,DB00693,0
18977,DB01260,P30988,0
18978,P11926,DB00897,0
18979,DB01373,DB02854,0
18980,P53004,DB08746,0
18981,DB03195,DB08300,0
18982,DB04769,Q14832,0
18983,DB06764,DB07879,0
18984,DB07278,DB07000,0
18985,DB02458,Q8IVL6,0
18986,O75828,DB04107,0
18987,DB00951,DB07321,0
18988,DB07859,Q13907,0
18989,DB04250,DB07358,0
18990,DB08234,Q9HD40,0
18991,DB08302,DB04890,0
18992,DB02207,DB08208,0
18993,DB08566,DB02032,0
18994,DB07512,DB00431,0
18995,P31513,DB05451,0
18996,P23945,DB02016,0
18997,DB00844,P00740,0
18998,Q9H6Z9,P35243,0
18999,DB08068,DB07179,0
19000,P62917,DB05465,0
19001,DB00093,DB01160,0
19002,DB06080,DB07281,0
19003,DB03866,P01100,0
19004,P19105,DB04868,0
19005,DB07731,P43119,0
19006,DB07664,DB02767,0
19007,DB09048,P02746,0
19008,DB01236,DB05511,0
19009,DB07765,P19429,0
19010,DB03945,DB03577,0
19011,DB04881,DB08549,0
19012,DB08413,DB00831,0
19013,DB03891,Q92993,0
19014,P10415,P22392,0
19015,DB07099,DB07060,0
19016,DB02260,Q16552,0
19017,P30519,DB08406,0
19018,DB02216,DB03967,0
19019,DB00964,DB00957,0
19020,DB09075,DB08480,0
19021,P28331,DB07798,0
19022,DB00867,DB07811,0
19023,DB05458,DB09068,0
19024,DB08814,DB07243,0
19025,DB06697,P99999,0
19026,P32321,Q9NZ42,0
19027,P24310,DB07544,0
19028,DB08399,Q16478,0
19029,DB00558,DB03882,0
19030,O43424,DB08486,0
19031,DB03307,DB07657,0
19032,Q9UGI9,DB07242,0
19033,Q96KC2,DB03323,0
19034,DB01944,DB00894,0
19035,DB07233,DB00454,0
19036,DB00715,DB01613,0
19037,DB07302,DB08445,0
19038,P11309,DB00032,0
19039,Q96GD4,DB03957,0
19040,DB04840,DB04781,0
19041,DB04961,DB07485,0
19042,DB02984,DB00304,0
19043,DB01944,DB02089,0
19044,DB07263,P36959,0
19045,DB02465,P13866,0
19046,P42261,DB03929,0
19047,DB02774,DB06706,0
19048,DB04493,DB04003,0
19049,DB07397,DB03758,0
19050,DB01399,DB07543,0
19051,P30872,Q6NS38,0
19052,DB01767,DB06414,0
19053,DB08677,P07327,0
19054,Q02809,DB06879,0
19055,DB08844,DB05395,0
19056,DB04197,DB00123,0
19057,DB09102,DB07374,0
19058,DB00203,DB02723,0
19059,DB07632,DB04480,0
19060,DB00555,DB08024,0
19061,P29466,P49773,0
19062,DB01693,Q01718,0
19063,DB02420,P30711,0
19064,DB08694,DB00146,0
19065,DB04377,DB04665,0
19066,Q93088,DB03439,0
19067,DB01102,P30711,0
19068,P49411,DB00629,0
19069,DB03596,P09622,0
19070,DB03765,DB00142,0
19071,DB03951,DB05855,0
19072,DB03899,DB01327,0
19073,DB08239,DB02098,0
19074,DB04846,DB00383,0
19075,DB03351,P02746,0
19076,DB00944,DB00218,0
19077,O95864,DB03084,0
19078,P22894,DB05227,0
19079,DB00503,P42768,0
19080,DB06262,DB01201,0
19081,DB07875,DB02550,0
19082,DB02383,DB02840,0
19083,DB01228,P07766,0
19084,DB00354,P07998,0
19085,DB04929,DB08819,0
19086,DB05266,DB03221,0
19087,DB04416,DB05049,0
19088,Q13867,P03915,0
19089,DB05039,O95263,0
19090,DB08313,P55055,0
19091,DB08688,DB04991,0
19092,P30038,DB00619,0
19093,P21266,DB05423,0
19094,DB00443,DB00109,0
19095,DB00967,Q9UDR5,0
19096,Q9NXE4,DB06594,0
19097,DB00838,DB02220,0
19098,DB07633,DB05283,0
19099,DB08287,DB08689,0
19100,DB08028,DB00230,0
19101,DB04895,DB03766,0
19102,DB00035,DB03525,0
19103,P29466,P06396,0
19104,DB07437,DB00159,0
19105,DB02890,DB08334,0
19106,P63316,DB05455,0
19107,DB07982,DB00747,0
19108,P38435,DB00731,0
19109,DB08219,Q10588,0
19110,DB00135,DB01785,0
19111,DB04109,DB08149,0
19112,P21731,DB05687,0
19113,DB01439,DB00619,0
19114,DB00528,DB05122,0
19115,DB04246,DB07615,0
19116,DB05232,DB02580,0
19117,DB06616,P25963,0
19118,DB01996,P13073,0
19119,DB00445,DB07025,0
19120,O14756,O14936,0
19121,DB05867,DB01095,0
19122,Q03181,Q02809,0
19123,Q09013,P16152,0
19124,DB08218,DB04010,0
19125,Q07954,P04156,0
19126,DB02095,DB00306,0
19127,DB03702,DB03864,0
19128,DB04057,DB01780,0
19129,P0C0L5,P05019,0
19130,DB08023,DB00457,0
19131,O43776,DB02659,0
19132,DB07002,DB03376,0
19133,P54710,P57059,0
19134,DB00266,DB06727,0
19135,Q16706,DB02267,0
19136,O75746,DB07685,0
19137,DB08577,DB00223,0
19138,DB06127,DB07502,0
19139,Q8N1Q1,DB01259,0
19140,DB00750,DB01915,0
19141,P14210,DB08385,0
19142,DB01161,DB02635,0
19143,Q13093,DB00988,0
19144,DB04572,DB05362,0
19145,DB00549,P10827,0
19146,Q9NPB1,DB05793,0
19147,DB04140,P20645,0
19148,DB06186,O43174,0
19149,DB00541,DB08361,0
19150,DB02018,DB00665,0
19151,DB07909,DB06927,0
19152,DB02452,DB08113,0
19153,DB04366,P14416,0
19154,Q8NBP7,DB09052,0
19155,DB06285,DB02166,0
19156,DB08866,P25774,0
19157,DB07771,P48061,0
19158,DB03428,DB07374,0
19159,P49327,DB05359,0
19160,P53004,DB06412,0
19161,Q09013,P62829,0
19162,Q16206,DB08801,0
19163,Q13882,DB01586,0
19164,Q9BZV2,DB01062,0
19165,P31151,P07451,0
19166,DB06845,DB01761,0
19167,Q06432,Q9Y5Y9,0
19168,Q9NY72,DB02471,0
19169,DB00682,DB00873,0
19170,DB06853,DB09570,0
19171,DB02726,DB03065,0
19172,P28329,DB02359,0
19173,DB08661,Q15822,0
19174,Q13315,Q96LZ3,0
19175,DB00339,DB04574,0
19176,DB02888,DB00094,0
19177,DB07612,P10600,0
19178,DB00929,O94788,0
19179,DB07378,DB05122,0
19180,DB06282,DB06905,0
19181,DB02518,DB01409,0
19182,DB02763,DB05087,0
19183,DB01772,P00751,0
19184,O14756,P51589,0
19185,DB02165,DB04927,0
19186,DB04185,DB03847,0
19187,DB08770,P19878,0
19188,DB00070,DB08231,0
19189,Q8IWU9,Q9HB21,0
19190,DB01165,Q16647,0
19191,P47869,P11362,0
19192,DB08140,P23526,0
19193,DB06603,P17213,0
19194,P41235,P01106,0
19195,DB01175,DB01032,0
19196,DB01124,P28161,0
19197,DB00332,DB00896,0
19198,DB00336,DB03317,0
19199,O43772,P16435,0
19200,DB05490,P35913,0
19201,DB01419,Q15303,0
19202,P09917,DB02871,0
19203,Q08499,DB04975,0
19204,DB01839,DB03903,0
19205,Q99735,DB00364,0
19206,P08912,P29323,0
19207,DB06650,DB00614,0
19208,P07384,DB07845,0
19209,DB00206,DB03848,0
19210,O14756,O43451,0
19211,Q9Y2Z4,DB07800,0
19212,DB07000,P04179,0
19213,DB01033,P36897,0
19214,O60701,DB05309,0
19215,DB00594,P51970,0
19216,Q9BQB6,DB02490,0
19217,DB02420,DB04459,0
19218,DB05202,DB04440,0
19219,DB00118,DB03417,0
19220,DB02207,P63098,0
19221,DB07887,P00374,0
19222,DB07498,DB05399,0
19223,DB05736,DB01367,0
19224,Q9Y4U1,Q02641,0
19225,DB08175,DB00765,0
19226,DB01454,P54802,0
19227,Q16850,DB01205,0
19228,DB07233,DB03326,0
19229,Q9HD40,DB00433,0
19230,P13688,DB02482,0
19231,DB00150,P07737,0
19232,Q96GD4,DB00959,0
19233,DB00193,O15169,0
19234,DB01167,DB00799,0
19235,DB09029,Q07343,0
19236,P14324,P28908,0
19237,DB05391,O14964,0
19238,DB06844,DB08135,0
19239,DB05816,DB01253,0
19240,DB07815,Q9NXA8,0
19241,O95168,DB08529,0
19242,DB00523,Q13427,0
19243,DB04760,DB06218,0
19244,Q8TCU5,DB02306,0
19245,DB01041,Q6YP21,0
19246,DB03033,Q13370,0
19247,Q07954,DB01276,0
19248,O95237,P01625,0
19249,Q13882,P49773,0
19250,DB03845,DB08001,0
19251,DB03878,DB06954,0
19252,DB07148,DB03309,0
19253,DB03506,DB03980,0
19254,DB07437,DB08497,0
19255,P29218,DB05206,0
19256,P31358,DB00390,0
19257,P41240,DB01278,0
19258,DB00853,Q8WY07,0
19259,DB03585,DB08147,0
19260,Q9Y4W6,P24752,0
19261,DB04002,DB02545,0
19262,P15151,P04179,0
19263,P09238,DB03251,0
19264,DB01871,Q9P0Z9,0
19265,P12724,Q96EM0,0
19266,DB01132,DB00583,0
19267,DB02201,DB00769,0
19268,P45877,P14868,0
19269,DB07232,DB01272,0
19270,DB00302,DB07595,0
19271,DB04562,DB05469,0
19272,Q16348,P28065,0
19273,DB04288,DB04997,0
19274,DB05303,DB05101,0
19275,DB00185,P49368,0
19276,DB00796,DB08705,0
19277,DB08156,DB08932,0
19278,DB02869,DB03791,0
19279,O95665,DB00382,0
19280,P12081,DB09065,0
19281,DB00600,DB04105,0
19282,DB07237,DB05797,0
19283,DB05831,DB01576,0
19284,DB02991,DB01699,0
19285,DB08257,DB02871,0
19286,O95180,P56696,0
19287,P05451,P24666,0
19288,DB07711,DB03910,0
19289,DB02932,DB02221,0
19290,DB00960,DB02580,0
19291,DB02535,P29972,0
19292,DB01403,P09429,0
19293,DB03744,DB02084,0
19294,P06493,DB07351,0
19295,DB03557,DB02541,0
19296,Q9Y5R2,DB01365,0
19297,DB06196,DB06716,0
19298,DB01630,P80188,0
19299,P31751,P35368,0
19300,Q99643,DB08491,0
19301,DB02164,P49765,0
19302,DB00924,DB07757,0
19303,P54886,Q7L0J3,0
19304,DB05472,DB02221,0
19305,DB07091,DB01288,0
19306,DB00950,DB07815,0
19307,DB08289,DB02205,0
19308,P31995,P08519,0
19309,Q86UW8,P10515,0
19310,DB07856,DB02215,0
19311,DB03276,DB05289,0
19312,DB07453,DB02396,0
19313,DB05360,DB02335,0
19314,DB08609,DB06820,0
19315,DB04250,DB02767,0
19316,Q12882,DB03062,0
19317,DB02279,DB01158,0
19318,O14786,DB08412,0
19319,P41250,DB07879,0
19320,DB04521,P05452,0
19321,DB08808,DB07486,0
19322,DB00212,DB04903,0
19323,DB00217,DB08632,0
19324,DB02898,Q9UL51,0
19325,DB02942,P21283,0
19326,DB08009,DB02285,0
19327,DB00718,P98194,0
19328,DB02533,DB07589,0
19329,DB09207,DB03314,0
19330,Q9UP95,DB01401,0
19331,DB01149,DB07026,0
19332,DB02402,DB00596,0
19333,DB03310,DB00311,0
19334,P16499,Q15822,0
19335,P25705,DB04971,0
19336,O95342,DB06203,0
19337,DB00938,Q96KC2,0
19338,Q8WWT9,DB00295,0
19339,P05093,DB00424,0
19340,P08123,P48147,0
19341,DB03080,DB02838,0
19342,DB01100,Q8N142,0
19343,P08887,DB07504,0
19344,DB02651,DB07881,0
19345,DB01107,DB00491,0
19346,DB08235,DB00389,0
19347,DB03243,DB05338,0
19348,DB01954,Q9Y6M9,0
19349,DB08848,DB08304,0
19350,DB04094,Q06609,0
19351,DB08175,DB00069,0
19352,P11245,Q8WUI4,0
19353,P05412,Q04759,0
19354,DB07528,DB00246,0
19355,Q05513,DB02925,0
19356,Q9NTG7,DB05465,0
19357,DB00033,DB08259,0
19358,DB08822,P25786,0
19359,DB08231,DB00922,0
19360,DB08219,DB05876,0
19361,DB00591,P21283,0
19362,O75311,DB05403,0
19363,P06401,DB04066,0
19364,Q92769,P16435,0
19365,DB04632,DB01049,0
19366,DB03726,O60488,0
19367,DB08626,DB03326,0
19368,DB07165,DB03046,0
19369,DB03389,Q9GZT9,0
19370,DB07950,DB00429,0
19371,Q92781,DB02282,0
19372,DB00558,DB07288,0
19373,DB09068,P02788,0
19374,Q04609,Q14494,0
19375,Q96EY8,P02795,0
19376,O00519,DB07067,0
19377,DB07771,DB02610,0
19378,DB07202,DB04203,0
19379,DB07227,P00747,0
19380,DB02890,Q16696,0
19381,P00390,P28335,0
19382,DB00521,Q9NYK1,0
19383,DB02624,DB04367,0
19384,DB08499,DB00984,0
19385,DB07211,Q00653,0
19386,DB00801,DB03507,0
19387,P62158,DB00328,0
19388,DB08703,O60294,0
19389,P08729,DB04013,0
19390,DB00289,DB03487,0
19391,DB07149,P01189,0
19392,DB08015,DB02813,0
19393,DB03341,DB00087,0
19394,DB03975,P62993,0
19395,DB01113,P30542,0
19396,DB00865,DB07567,0
19397,DB03102,O15169,0
19398,DB00789,DB05004,0
19399,DB08147,DB07633,0
19400,DB07832,DB01030,0
19401,DB01275,Q92947,0
19402,DB02646,P49257,0
19403,O00748,P98170,0
19404,DB07605,P08238,0
19405,DB07750,DB03536,0
19406,DB07834,DB08473,0
19407,P84098,DB06098,0
19408,DB03876,P21926,0
19409,DB01346,DB01056,0
19410,DB03635,P28838,0
19411,DB00798,Q15303,0
19412,DB07136,O43252,0
19413,P29074,DB08147,0
19414,DB05471,P80188,0
19415,DB02515,Q9NYK1,0
19416,P00797,DB00790,0
19417,P01374,DB00238,0
19418,DB05294,O75936,0
19419,P37058,Q02880,0
19420,DB04685,DB05338,0
19421,P31644,DB00034,0
19422,DB02110,DB00956,0
19423,P31327,O60494,0
19424,DB07001,DB03711,0
19425,DB01221,DB08033,0
19426,P03989,Q16831,0
19427,DB07784,DB08435,0
19428,DB03443,P36542,0
19429,P01859,DB01384,0
19430,Q07699,DB01336,0
19431,DB07177,DB04783,0
19432,Q14914,DB00347,0
19433,P07098,DB05764,0
19434,Q13315,P30518,0
19435,DB00889,P31785,0
19436,DB00414,DB05062,0
19437,Q9UDX3,DB04537,0
19438,DB08448,DB07512,0
19439,Q16762,DB00818,0
19440,P61457,DB03100,0
19441,Q8WYK2,P04818,0
19442,DB00813,P09601,0
19443,DB05479,DB00746,0
19444,DB01873,DB02020,0
19445,Q9Y663,DB05460,0
19446,P23975,P30838,0
19447,P14416,DB05483,0
19448,DB04975,DB05351,0
19449,P35520,P25774,0
19450,DB07091,DB07298,0
19451,DB07091,Q9P2R7,0
19452,Q14494,Q6NVY1,0
19453,DB07855,DB03344,0
19454,DB00640,P08048,0
19455,Q8NER1,Q9HB21,0
19456,DB04310,Q02127,0
19457,DB00320,DB00301,0
19458,DB06413,DB06983,0
19459,DB00142,P34096,0
19460,DB05104,DB05227,0
19461,DB02895,DB08361,0
19462,DB00353,DB04105,0
19463,DB03967,Q9NUV7,0
19464,O43272,DB07254,0
19465,DB04254,DB07792,0
19466,DB07979,DB01418,0
19467,DB00466,P09874,0
19468,DB04466,DB00852,0
19469,DB02201,DB02445,0
19470,DB00604,DB00322,0
19471,DB02640,P02452,0
19472,DB04758,DB08904,0
19473,DB04697,DB03757,0
19474,DB07074,DB03329,0
19475,DB04530,DB07207,0
19476,P15153,P03886,0
19477,DB02845,P00915,0
19478,P10636,DB01915,0
19479,DB03368,Q9BV57,0
19480,Q15080,DB01020,0
19481,DB03585,DB03084,0
19482,O94808,DB02900,0
19483,DB04883,DB08696,0
19484,P46721,DB07078,0
19485,O15403,DB06413,0
19486,DB02813,Q96CD2,0
19487,DB08780,P15086,0
19488,DB04295,DB07375,0
19489,Q96QT4,DB06060,0
19490,DB06882,DB03495,0
19491,P49765,P02679,0
19492,DB00141,P18085,0
19493,DB05471,DB04137,0
19494,P31323,P18858,0
19495,DB02080,Q9Y600,0
19496,DB06916,P14679,0
19497,Q92953,DB08295,0
19498,DB00343,DB02750,0
19499,DB00173,DB03103,0
19500,DB01737,DB06999,0
19501,DB04724,P24752,0
19502,DB02636,DB08655,0
19503,DB01861,DB03882,0
19504,DB04898,DB00990,0
19505,Q9H239,DB00913,0
19506,DB02217,DB00898,0
19507,DB08786,DB04126,0
19508,DB07144,P07711,0
19509,DB01117,DB07844,0
19510,P07510,Q16620,0
19511,O15374,Q9BZV2,0
19512,DB05238,DB07562,0
19513,DB08004,DB02187,0
