,Entity_ID
17195,C1851945
17196,C1846707
17197,C3150990
17198,C1842563
17199,C0043020
17200,C0751830
17201,C1855520
17202,C0206669
17203,C0268560
17204,C1835664
17205,C3280371
17206,C4015357
17207,C1335177
17208,C1839841
17209,C1866260
17210,C1860315
17211,C3280556
17212,C3554534
17213,C2751492
17214,C0027126
17215,C2936837
17216,C0398775
17217,C0457133
17218,C0023055
17219,C0020440
17220,C0085602
17221,C3276941
17222,C0206639
17223,C0271092
17224,C2673809
17225,C0032768
17226,C1847197
17227,C1855681
17228,C1148551
17229,C0393598
17230,C3553936
17231,C1706595
17232,C0458247
17233,C1863370
17234,C0431406
17235,C3888391
17236,C0268262
17237,C0399378
17238,C0432328
17239,C2751091
17240,C1839564
17241,C0345382
17242,C0393571
17243,C0024305
17244,C3888239
17245,C3280906
17246,C3281046
17247,C2674665
17248,C3279708
17249,C1865832
17250,C2751811
17251,C2936827
17252,C2676782
17253,C1843139
17254,C3554663
17255,C3151519
17256,C0206617
17257,C4310817
17258,C1859844
17259,C0472767
17260,C4316903
17261,C1856273
17262,C0020459
17263,C3280524
17264,C0178324
17265,C1846357
17266,C0427201
17267,C0268529
17268,C0856830
17269,C1845540
17270,C3502105
17271,C4015080
17272,C2674009
17273,C4310779
17274,C0162532
17275,C4225168
17276,C2931735
17277,C4539927
17278,C0282492
17279,C1845146
17280,C0036216
17281,C0751340
17282,C0265343
17283,C0685889
17284,C4225183
17285,C1855577
17286,C4310645
17287,C1861922
17288,C0555198
17289,C0431121
17290,C4225399
17291,C1837026
17292,C3809299
17293,C4014492
17294,C0220636
17295,C0220704
17296,C1836522
17297,C1837481
17298,C0796274
17299,C2677491
17300,C3150928
17301,C1268935
17302,C3888192
17303,C0017332
17304,C3178807
17305,C0010074
17306,C0036983
17307,C0342749
17308,C0270847
17309,C1846632
17310,C1835614
17311,C0007273
17312,C3280073
17313,C1836672
17314,C1846529
17315,C0005138
17316,C0030193
17317,C0751718
17318,C2675556
17319,C4225206
17320,C1838327
17321,C0205641
17322,C0085541
17323,C0556385
17324,C1867327
17325,C0393912
17326,C1969809
17327,C1956410
17328,C3854181
17329,C0234469
17330,C3809654
17331,C0041696
17332,C0342788
17333,C0410214
17334,C0751692
17335,100506658
17336,C0162671
17337,C1848561
17338,C0086648
17339,C0206085
17340,100506742
17341,C0220685
17342,C0277820
17343,C1855675
17344,C1847406
17345,C0032229
17346,C0175697
17347,C1850363
17348,C1266194
17349,C0004045
17350,C0750958
17351,C1852767
17352,C0454560
17353,C3280887
17354,C0018799
17355,C3554321
17356,C1864663
17357,100506965
17358,C0752335
17359,C3151268
17360,C3805618
17361,C3502132
17362,100507056
17363,C0036420
17364,C0272137
17365,C0016667
17366,C3808589
17367,C0023437
17368,C1563705
17369,C3279842
17370,C0042487
17371,C0029121
17372,C0033937
17373,C1845053
17374,C3809042
17375,C0345050
17376,C0030328
17377,C1845151
17378,C0240595
17379,C1839130
17380,C1856251
17381,C0031347
17382,C1868684
17383,C1845202
17384,C0398621
17385,C3151000
17386,C3810376
17387,C0162531
17388,C0443306
17389,C0268138
17390,C0087086
17391,C0037650
17392,C3714987
17393,C0740457
17394,C0432214
17395,C0751183
17396,C0151468
17397,C0751173
17398,C0796089
17399,100507436
17400,C1527317
17401,C3711381
17402,C0558846
17403,C0036323
17404,C0020630
17405,C2930471
17406,C0158570
17407,C0162834
17408,C1862876
17409,C0796205
17410,C3280392
17411,C1854488
17412,C0339693
17413,C3276241
17414,C4225202
17415,C4225155
17416,C1527304
17417,C1855498
17418,C3810043
17419,C0205822
17420,C0038587
17421,C0751364
17422,C0030809
17423,C1785148
17424,C2936879
17425,C0494463
17426,C4274355
17427,C1834144
17428,C1567744
17429,C2675184
17430,C0796070
17431,C1836295
17432,C1842675
17433,C3280660
17434,C0346099
17435,C0004310
17436,C3809198
17437,C2751842
17438,C4310703
17439,C3280943
17440,C3553029
17441,C1850808
17442,C2930930
17443,C1721005
17444,C3553843
17445,C1868139
17446,C0041107
17447,C3554078
17448,C1710096
17449,C3809877
17450,C0013990
17451,C0024121
17452,C0017921
17453,C1842475
17454,C0555202
17455,C1333989
17456,C0001338
17457,C1449626
17458,C1384600
17459,C1833661
17460,C3809824
17461,C0750905
17462,C1838333
17463,C0009197
17464,C4014605
17465,C1145628
17466,C1864827
17467,C2675229
17468,C1970879
17469,C3809991
17470,C0751785
17471,C0342907
17472,C1842422
17473,C3658266
17474,C1305904
17475,C0272375
17476,C1862323
17477,C0393538
17478,C0231341
17479,C3553571
17480,C0019045
17481,C0393590
17482,C0206744
17483,C1858593
17484,C0853193
17485,C4014700
17486,C3889589
17487,C0036875
17488,C1835493
17489,C3279699
17490,C4225205
17491,C0349217
17492,C0236701
17493,C4085243
17494,C0023890
17495,C0282644
17496,C0023798
17497,C1854540
17498,C1857829
17499,C1864761
17500,C0751617
17501,C0949664
17502,C0151491
17503,C0014852
17504,C2677889
17505,C0042875
17506,C0032269
17507,C3496228
17508,C3714636
17509,C0150055
17510,C4083048
17511,C0027719
17512,C1850126
17513,C0271714
17514,C0345832
17515,C0027947
17516,C3266898
17517,C0005411
17518,C1847849
17519,C0334605
17520,C1968550
17521,C0040715
17522,C0311375
17523,C0206734
17524,C1136041
17525,C3280866
17526,C1720811
17527,C0233726
17528,C3150207
17529,C0154748
17530,C0037928
17531,C1868672
17532,C0154874
17533,C1852296
17534,C0020514
17535,C0221043
17536,C1959583
17537,C4013699
17538,C0235752
17539,C2745997
17540,C1863688
17541,C0025164
17542,C1266119
17543,C3278404
17544,C1838260
17545,C1851538
17546,C0268275
17547,C2673677
17548,C3890167
17549,C0154017
17550,C0220767
17551,C3809684
17552,C0338489
17553,C1835672
17554,C2678367
17555,C0236033
17556,C0242292
17557,C0162526
17558,C0376545
17559,C3150974
17560,C1845073
17561,C3280153
17562,C0022661
17563,C0455988
17564,C2750090
17565,C4014831
17566,C0022797
17567,C1704423
17568,C0936247
17569,C1969342
17570,C0340364
17571,C0266159
17572,C1867775
17573,C0234304
17574,C1868111
17575,C1832931
17576,C1641846
17577,C1859133
17578,C0265282
17579,C0002994
17580,C0023015
17581,C1845446
17582,C3539888
17583,C0039743
17584,C0031030
17585,C4014863
17586,C1843942
17587,C3150912
17588,C3714998
17589,C1848805
17590,C1527411
17591,C4225221
17592,C0342283
17593,C4225190
17594,C1832916
17595,C0393706
17596,C0085215
17597,C1723764
17598,C0023518
17599,C0268117
17600,C3279690
17601,C1860518
17602,C4225431
17603,C1857777
17604,C0036981
17605,C4015119
17606,C0521174
17607,C0009081
17608,C0003130
17609,C0149931
17610,C1859406
17611,C3502492
17612,C1865614
17613,C2350988
17614,C3281138
17615,C1969652
17616,C2678015
17617,C1857821
17618,C1969062
17619,C1853139
17620,C0268483
17621,C0033141
17622,C2675513
17623,C2678485
17624,C1704377
17625,C4014501
17626,C0392525
17627,C2673187
17628,C0268344
17629,C0019069
17630,C0039841
17631,C0422853
17632,C0019154
17633,C2931758
17634,C1306214
17635,C0036631
17636,C0158252
17637,C0013336
17638,C1859567
17639,C4014291
17640,C4015444
17641,C0002170
17642,C0085592
17643,C3554599
17644,C1707291
17645,C3281234
17646,C0019880
17647,C0029423
17648,C3810080
17649,C0020557
17650,C0022541
17651,C1563697
17652,C0431664
17653,C0153452
17654,C3275447
17655,C3553813
17656,C1862511
17657,C1527249
17658,C0231689
17659,C1861185
17660,C0751743
17661,C0012715
17662,C0432284
17663,C0020619
17664,C0154091
17665,C1527404
17666,C3150989
17667,C0002018
17668,C0036341
17669,C0085740
17670,C2931059
17671,C0795889
17672,C4014745
17673,C0006079
17674,C0000832
17675,C0475813
17676,C0456483
17677,C1858133
17678,C3150417
17679,C0242339
17680,C0041408
17681,C0598226
17682,C3542499
17683,C0011853
17684,C3540850
17685,C0282102
17686,C2239176
17687,C0700359
17688,C0751000
17689,C0028945
17690,C3151404
17691,C0543514
17692,C0032580
17693,C1876182
17694,C0340569
17695,C0796093
17696,C1833296
17697,C3888317
17698,C2936349
17699,C0023743
17700,C4080064
17701,C1861785
17702,C0002631
17703,C1864861
17704,C1608393
17705,C0018984
17706,C1865782
17707,C0268285
17708,C0085084
17709,C0011884
17710,C1849435
17711,C0023465
17712,C0018800
17713,C1851719
17714,C4015671
17715,C0936263
17716,C1863732
17717,C3809710
17718,C0393703
17719,C0005697
17720,C4479655
17721,C0031269
17722,C0028960
17723,C1840235
17724,C1167732
17725,C0020981
17726,C3502214
17727,C4310754
17728,C1853296
17729,C0155380
17730,C0024440
17731,C1852145
17732,C0037315
17733,C0349653
17734,C0403555
17735,C0162530
17736,C0033805
17737,C0266527
17738,C4225445
17739,C1846896
17740,C0005686
17741,C0020224
17742,C1864723
17743,C1275808
17744,C4225391
17745,C1112705
17746,C0022353
17747,C1847759
17748,C0001618
17749,C4225305
17750,C0033139
17751,C0206081
17752,C0751882
17753,C2750729
17754,C0521757
17755,C0018133
17756,C1842197
17757,C0751352
17758,C1835819
17759,C0599035
17760,C3149237
17761,C0041296
17762,C3150899
17763,C3808977
17764,C0018675
17765,C3553842
17766,C0265281
17767,C1868598
17768,C3151192
17769,C3549845
17770,C1849140
17771,C0432262
17772,C1866095
17773,C4225203
17774,C1414216
17775,C0391976
17776,C1843096
17777,C0017145
17778,C3898222
17779,C0009376
17780,C0376628
17781,C0271097
17782,C4225300
17783,C0005396
17784,C2919945
17785,C4302547
17786,C2749665
17787,C0432194
17788,C0266484
17789,C4014371
17790,C2931895
17791,C0005747
17792,C4225269
17793,C0860634
17794,C2675859
17795,C3494489
17796,C0265534
17797,373156
17798,C2931093
17799,C0751476
17800,C3150755
17801,C0009404
17802,C0206658
17803,C3809013
17804,C1832394
17805,C0334578
17806,C1419614
17807,C0549463
17808,C1867332
17809,C1844696
17810,C1561643
17811,C4310660
17812,C0344730
17813,C4041080
17814,C0017178
17815,C2677109
17816,C1865616
17817,C0153567
17818,C1266177
17819,C2749872
17820,C0751471
17821,C3888925
17822,C0221019
17823,C0002938
17824,C2673874
17825,C1863769
17826,C3280220
17827,C2936444
17828,C0751857
17829,C1843244
17830,C0265283
17831,C4310788
17832,C3810283
17833,C1449843
17834,C0008628
17835,C0031106
17836,C1832615
17837,C4014856
17838,C4511056
17839,C0020305
17840,C3494522
17841,C3808494
17842,C1563720
17843,C0400966
17844,C1857768
17845,C0268228
17846,C1876187
17847,C0175683
17848,C1862394
17849,C0022603
17850,C2675864
17851,C1859093
17852,C1838577
17853,C1849678
17854,C1859690
17855,C3280970
17856,C2931577
17857,C3148824
17858,C2675212
17859,C0751276
17860,C1832841
17861,C3711389
17862,C1968804
17863,C3714976
17864,C2931826
17865,C1970416
17866,C3552574
17867,C1859312
17868,C2930996
17869,C0016037
17870,C4310635
17871,C3714934
17872,100775105
17873,C0423711
17874,C3807873
17875,C3553538
17876,C0342345
17877,C0028738
17878,C1969052
17879,C0020555
17880,C4225416
17881,C0751014
17882,C0265246
17883,C0013481
17884,C1867983
17885,C0015695
17886,C0410190
17887,C1970431
17888,C0086696
17889,C0398739
17890,C0155127
17891,C4015371
17892,C0027121
17893,C3714208
17894,C1838564
17895,C0014145
17896,C1857423
17897,C0751711
17898,C1536451
17899,C0751544
17900,374291
17901,C0750968
17902,C2931840
17903,C1853096
17904,C3280062
17905,C2930619
17906,C0220710
17907,C0700595
17908,C1970483
17909,C0234529
17910,374393
17911,374407
17912,C0086237
17913,C0028860
17914,374462
17915,C0029401
17916,C0600520
17917,C0206141
17918,C0021364
17919,C1843884
17920,C0085742
17921,C4540266
17922,C3149075
17923,C0016048
17924,112398
17925,112399
17926,C1968551
17927,374569
17928,C0279626
17929,C3150908
17930,C0241772
17931,112476
17932,112479
17933,C3887485
17934,C4505390
17935,C0265210
17936,374654
17937,C0282313
17938,C1527338
17939,C0037019
17940,C0023374
17941,C2936502
17942,112574
17943,112609
17944,C0162538
17945,C3889604
17946,C4017238
17947,C3489413
17948,C0042345
17949,C0281508
17950,C3280976
17951,C2267233
17952,C0029458
17953,112724
17954,374868
17955,C4539957
17956,C0750928
17957,374879
17958,C0015469
17959,374887
17960,112744
17961,C0024799
17962,112752
17963,112755
17964,C0342859
17965,C0270720
17966,374920
17967,C4539729
17968,C0750931
17969,C3714949
17970,112802
17971,C0021139
17972,374955
17973,112812
17974,C0037383
17975,C3277849
17976,112817
17977,374969
17978,C0342873
17979,374977
17980,768206
17981,112849
17982,C4085238
17983,768211
17984,768212
17985,768213
17986,C3807907
17987,C0751117
17988,112858
17989,768218
17990,768222
17991,112869
17992,C0268199
17993,C1855304
17994,C0349398
17995,C1264040
17996,C1412000
17997,C2931850
17998,375056
17999,375061
18000,C0750900
18001,112939
18002,C2748884
18003,C2673873
18004,C0003128
18005,C4225213
18006,C0684249
18007,C1956346
18008,C0206727
18009,C0376300
18010,C3554592
18011,C3151351
18012,C0026936
18013,375298
18014,C0009207
18015,C0268226
18016,113179
18017,113189
18018,C0795950
18019,113201
18020,C1257965
18021,C1847827
18022,C4083008
18023,C0270210
18024,C1969644
18025,113235
18026,375387
18027,113246
18028,113251
18029,C1858154
18030,C0013903
18031,C0036421
18032,113277
18033,113278
18034,C0334588
18035,C4014393
18036,375444
18037,375449
18038,C0034933
18039,C0750951
18040,C4011926
18041,C3809278
18042,C1955870
18043,C0001193
18044,C1853710
18045,C0271148
18046,C4015635
18047,C1970298
18048,C1858664
18049,C1969092
18050,C0392622
18051,C3280011
18052,C0233750
18053,375611
18054,375612
18055,C0085128
18056,C2673883
18057,113510
18058,C0019061
18059,C0342573
18060,C3554366
18061,C0037771
18062,C1854335
18063,C4511230
18064,C1836906
18065,C0585362
18066,C0010701
18067,C1522512
18068,C1859040
18069,375748
18070,C1969796
18071,113612
18072,C0342302
18073,C1970309
18074,C0018055
18075,C1857855
18076,C0027830
18077,C4014780
18078,375790
18079,C0015929
18080,C1858723
18081,C0029882
18082,C3888098
18083,C0234974
18084,C2936381
18085,C1851443
18086,C1839455
18087,C4540036
18088,C0242526
18089,C1859252
18090,C0041466
18091,C3280730
18092,C0155003
18093,C1836727
18094,113828
18095,C4013473
18096,C2675528
18097,C4225406
18098,113878
18099,C2675185
18100,C3150732
18101,C2750824
18102,C3554046
18103,C1858717
18104,C0751330
18105,C2713392
18106,C1855733
18107,C4310616
18108,C1843852
18109,C0751502
18110,C3553248
18111,C0175816
18112,C4310782
18113,114034
18114,C1856448
18115,C3553512
18116,C2750082
18117,C3554209
18118,C4540192
18119,C4014962
18120,C0020640
18121,C2750787
18122,C2746068
18123,C0431349
18124,C0221036
18125,114131
18126,114134
18127,C1527284
18128,C0001621
18129,C2931105
18130,C4310809
18131,C4310793
18132,C0311335
18133,C4016741
18134,C0205696
18135,C0268080
18136,C3280054
18137,114294
18138,C0750955
18139,C3277723
18140,C2718067
18141,C1959897
18142,114327
18143,C2930922
18144,C1864738
18145,C1835826
18146,C3550789
18147,C3160718
18148,C3281247
18149,C0004712
18150,C0403447
18151,C0751895
18152,C0751522
18153,C0032915
18154,C0079474
18155,C4225428
18156,C0751250
18157,C1956097
18158,C0268487
18159,C0347869
18160,C3501912
18161,C4304537
18162,C0021359
18163,C1854380
18164,C1864851
18165,114548
18166,C3489572
18167,C1621958
18168,114571
18169,C0220633
18170,114609
18171,C0751216
18172,C0154045
18173,C0751024
18174,C0423618
18175,C1865233
18176,C1868597
18177,C1832378
18178,C0037036
18179,C0392164
18180,245806
18181,C1720861
18182,245812
18183,C0025268
18184,C3489724
18185,114757
18186,C1832200
18187,114781
18188,114784
18189,114786
18190,114788
18191,C0920269
18192,114795
18193,114798
18194,114805
18195,C1849096
18196,114814
18197,114815
18198,114822
18199,C0432222
18200,114826
18201,C1961112
18202,C0751447
18203,C3280965
18204,114879
18205,114882
18206,114885
18207,114899
18208,245972
18209,114902
18210,114904
18211,114907
18212,C2676191
18213,C1970827
18214,C2931364
18215,C4310646
18216,C0349633
18217,C4310775
18218,C0376288
18219,C0270914
18220,C0751358
18221,C0857812
18222,114990
18223,C1861178
18224,115019
18225,C0086445
18226,C0085423
18227,C0271382
18228,C1853250
18229,C1855369
18230,C1563719
18231,115111
18232,C1845407
18233,C0265319
18234,C1855305
18235,246213
18236,C4025414
18237,C0543669
18238,C0700635
18239,246243
18240,246269
18241,C3277090
18242,115207
18243,115209
18244,C2752037
18245,C1140710
18246,246329
18247,C0022716
18248,115265
18249,C0432246
18250,115286
18251,C0206157
18252,C3281289
18253,C1850451
18254,C1854336
18255,C0267662
18256,C1858562
18257,115352
18258,115361
18259,C0220754
18260,C0393929
18261,C2931753
18262,115426
18263,C0969687
18264,C4014668
18265,C4225364
18266,C4015156
18267,C2677362
18268,C0038457
18269,C3554428
18270,C1863239
18271,C2930797
18272,115548
18273,C3553940
18274,C4274080
18275,C1839840
18276,C0393584
18277,C3150902
18278,C3151302
18279,C1860861
18280,C1864233
18281,C0751316
18282,115650
18283,C1282908
18284,C3550693
18285,246744
18286,C4510873
18287,C2362324
18288,115701
18289,C4538784
18290,246778
18291,C4310791
18292,C0432317
18293,C0004153
18294,115761
18295,C0751508
18296,C0338457
18297,C0264423
18298,C1843761
18299,C0022350
18300,C0175696
18301,C0265301
18302,C0016059
18303,C4310666
18304,115908
18305,C0011570
18306,C2936791
18307,C0178417
18308,115948
18309,C0454606
18310,C0018824
18311,C0007786
18312,C0265598
18313,C4310761
18314,116039
18315,C2676739
18316,C0020541
18317,C0233796
18318,C0018818
18319,C0002893
18320,C0152025
18321,116068
18322,C0206698
18323,116071
18324,C0751328
18325,C4017552
18326,116085
18327,C0282126
18328,C0231691
18329,116113
18330,116115
18331,C1853297
18332,116135
18333,116150
18334,C0406756
18335,C4017829
18336,C0406811
18337,C4225372
18338,C0034531
18339,C1850889
18340,C0003860
18341,C0271384
18342,C0242707
18343,C3554518
18344,116228
18345,C0043251
18346,116285
18347,C1861983
18348,C1839909
18349,C4539783
18350,C3714758
18351,C4015409
18352,116328
18353,C0751410
18354,C4017171
18355,C0521787
18356,116369
18357,C3280471
18358,C0085261
18359,116442
18360,116443
18361,116449
18362,C2675659
18363,116461
18364,C2676766
18365,C0015408
18366,C0393683
18367,116496
18368,C0003756
18369,C0023487
18370,C1863728
18371,116519
18372,C4225414
18373,C1835888
18374,C3280914
18375,C4303482
18376,C1959626
18377,C4310773
18378,C0349535
18379,C0432227
18380,C3150819
18381,C4225191
18382,C3806774
18383,C2931480
18384,C0086692
18385,C3495498
18386,C0751709
18387,C0393593
18388,C0242594
18389,C2676722
18390,C0220693
18391,C1858479
18392,C4014676
18393,C2675369
18394,C1969639
18395,378884
18396,C1856738
18397,C3281027
18398,100124696
18399,100124700
18400,C0007112
18401,C4014918
18402,C1863080
18403,378938
18404,C2751324
18405,C3151409
18406,116833
18407,116840
18408,116844
18409,C0398595
18410,C0014457
18411,C1568249
18412,C1969761
18413,C2674723
18414,C0543859
18415,C0006287
18416,C0079541
18417,C1836602
18418,C4479344
18419,C0751648
18420,C1274933
18421,C2936786
18422,116966
18423,C4225260
18424,C4016139
18425,116986
18426,116987
18427,C0343641
18428,C4225184
18429,641339
18430,C2936406
18431,C0020453
18432,C2931395
18433,641371
18434,641372
18435,C2713443
18436,C1860752
18437,117144
18438,117145
18439,C1843832
